request_id,npu_id,generation,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,ideal_compute_8layers_ms,total_read_8layers_gib,placement,ssu_count,constructed_profile,compute_method,compute_extrapolated,compute_source,compute_scale,padding_gib_per_layer,construction_anchors_json
3000050,3,50,51,S,SL,20547,20.0654296875,1091,19456,0.0255126953125,26.125,5.589261186739449,4.56459171616975,8,44.714089493915594,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6316762566566467},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11423438787460327},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6971059441566467},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.04880470037460327}]"
3000051,3,51,52,S,SL,20526,20.044921875,1070,19456,0.0255126953125,26.125,5.48087959521967,4.654854183396355,8,43.84703676175736,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6687052249908447},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07848715782165527},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7136270999908447},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03356528282165527}]"
3000052,3,52,53,S,SL,20548,20.06640625,1092,19456,0.0255126953125,26.125,5.594425734904198,4.56037786922859,8,44.755405879233585,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6299142837524414},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1159353256225586},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6963205337524414},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.049529075622558594}]"
3000053,3,53,54,S,SL,20551,20.0693359375,1095,19456,0.0255126953125,26.125,5.609921299396883,4.547781323642249,8,44.879370395175066,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6246290802955627},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12103742361068726},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6939650177955627},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.051701486110687256}]"
3000054,3,54,55,S,SL,20480,20.0,1024,19456,0.0255126953125,26.125,5.243965419109055,4.865153232996449,8,41.95172335287244,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.75},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.75}]"
3000055,3,55,56,S,SL,20542,20.060546875,1086,19456,0.0255126953125,26.125,5.563443245911806,4.585774345994729,8,44.50754596729445,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6404879093170166},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1057279109954834},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7010347843170166},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0451810359954834}]"
3000056,3,56,57,S,SL,20552,20.0703125,1096,19456,0.0255126953125,26.125,5.615087127560592,4.543597406935284,8,44.92069702048474,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6228675842285156},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12273788452148438},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6931800842285156},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.052425384521484375}]"
3000057,3,57,58,S,SL,20492,20.01171875,1036,19456,0.0255126953125,26.125,5.305703837277903,4.808541165311126,8,42.445630698223226,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7287683486938477},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.020499229431152344},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7404870986938477},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.008780479431152344}]"
3000058,3,58,59,S,SL,20524,20.04296875,1068,19456,0.0255126953125,26.125,5.470564898878473,4.663630865201944,8,43.76451919102779,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6722345352172852},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07507991790771484},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7152032852172852},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.032111167907714844}]"
3000059,3,59,60,L,LL,204795,199.9951171875,1659,203136,0.2663726806640625,272.765625,57.33026405669856,4.646283861532975,8,458.6421124535885,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.00023186206817626953},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.00037848949432373047},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.37965095043182373},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6197386980056763}]"
3000060,3,60,61,S,SL,20513,20.0322265625,1057,19456,0.0255126953125,26.125,5.413856948983305,4.712480501962867,8,43.31085559186644,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6916542649269104},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0563315749168396},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7238808274269104},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0241050124168396}]"
3000061,3,61,62,S,SL,20500,20.01953125,1044,19456,0.0255126953125,26.125,5.346888382703004,4.7715032531879045,8,42.775107061624034,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7146234512329102},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.034155845642089844},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7341547012329102},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.014624595642089844}]"
3000062,3,62,63,S,SL,20531,20.0498046875,1075,19456,0.0255126953125,26.125,5.506671936068113,4.633051616057709,8,44.0533754885449,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6598840355873108},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08700317144393921},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7096887230873108},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03719848394393921}]"
3000063,3,63,64,S,SL,20519,20.0380859375,1063,19456,0.0255126953125,26.125,5.444783758020933,4.685713234233813,8,43.558270064167466,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6810598969459534},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06655973196029663},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7191458344459534},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02847379446029663}]"
3000064,3,64,65,S,SL,20559,20.0771484375,1103,19456,0.0255126953125,26.125,5.651256884699277,4.5145170062212845,8,45.21005507759421,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6105404496192932},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1346377730369568},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6876888871192932},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05748933553695679}]"
3000065,3,65,66,S,SL,20534,20.052734375,1078,19456,0.0255126953125,26.125,5.522151180574057,4.620064623049277,8,44.17720944459246,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.654592752456665},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09211134910583496},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.707327127456665},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03937697410583496}]"
3000066,3,66,67,S,SL,20493,20.0126953125,1037,19456,0.0255126953125,26.125,5.310850785456951,4.8038810245550625,8,42.48680628365561,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.726999819278717},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.02220672369003296},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.739695131778717},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.009511411190032959}]"
3000067,3,67,68,S,SL,20516,20.03515625,1060,19456,0.0255126953125,26.125,5.42931891350329,4.699059996097711,8,43.43455130802632,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.686356544494629},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.061446189880371094},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7215127944946289},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.026289939880371094}]"
3000068,3,68,69,S,SL,20503,20.0224609375,1047,19456,0.0255126953125,26.125,5.362337867233126,4.757756028093043,8,42.89870293786501,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7093210816383362},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.03927510976791382},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7317820191383362},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.01681417226791382}]"
3000069,3,69,70,S,SL,20525,20.0439453125,1069,19456,0.0255126953125,26.125,5.475722087049203,4.659238527251201,8,43.80577669639362,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6704698204994202},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07678359746932983},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7144151329994202},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.032838284969329834}]"
3000070,3,70,71,S,SL,20532,20.05078125,1076,19456,0.0255126953125,26.125,5.511831364237019,4.628714782175057,8,44.09465091389615,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6581201553344727},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08870601654052734},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7089014053344727},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.037924766540527344}]"
3000071,3,71,72,S,SL,20497,20.0166015625,1041,19456,0.0255126953125,26.125,5.33144177817054,4.785327566918411,8,42.65153422536432,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.71992689371109},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.029035508632659912},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7365284562110901},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.012433946132659912}]"
4000000,4,0,1,S,SL,20499,20.0185546875,1043,19456,0.0255126953125,26.125,5.3417391945257755,4.776102760435301,8,42.733913556206204,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.716391146183014},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.032449185848236084},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7349458336830139},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.013894498348236084}]"
4000001,4,1,2,S,SL,20518,20.037109375,1062,19456,0.0255126953125,26.125,5.439628489848645,4.690153998588583,8,43.51702791878916,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6828253269195557},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06485533714294434},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7199347019195557},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.027745962142944336}]"
4000002,4,2,3,S,SL,20515,20.0341796875,1059,19456,0.0255126953125,26.125,5.42416460533022,4.703525274183083,8,43.39331684264176,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6881223320960999},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.059741437435150146},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7223020195960999},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.025561749935150146}]"
4000003,4,3,4,S,SL,20527,20.0458984375,1071,19456,0.0255126953125,26.125,5.486037423389878,4.650477811858499,8,43.88829938711903,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6669407486915588},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08019059896469116},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7128391861915588},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03429216146469116}]"
4000004,4,4,5,S,SL,20485,20.0048828125,1029,19456,0.0255126953125,26.125,5.269684160017292,4.841408808913566,8,42.15747328013833,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7411513924598694},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.008543431758880615},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7460342049598694},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0036606192588806152}]"
4000005,4,5,6,S,SL,20505,20.0244140625,1049,19456,0.0255126953125,26.125,5.372639123585243,4.74863372090307,8,42.98111298868194,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7057867646217346},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.04268735647201538},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7302008271217346},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.01827329397201538}]"
4000006,4,6,7,S,SL,20534,20.052734375,1078,19456,0.0255126953125,26.125,5.522151180574057,4.620064623049277,8,44.17720944459246,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.654592752456665},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09211134910583496},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.707327127456665},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03937697410583496}]"
4000007,4,7,8,S,SL,20481,20.0009765625,1025,19456,0.0255126953125,26.125,5.249108527291224,4.860386326526516,8,41.99286821832979,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7482300400733948},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0017089247703552246},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7492066025733948},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0007323622703552246}]"
4000008,4,8,9,S,SL,20543,20.0615234375,1087,19456,0.0255126953125,26.125,5.568606194077854,4.581522633012269,8,44.54884955262283,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6387253403663635},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10742944478988647},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7002487778663635},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.045906007289886475}]"
4000009,4,9,10,L,LL,204797,199.9970703125,1661,203136,0.2663726806640625,272.765625,57.399734574939515,4.6406604949765695,8,459.1978765995161,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.00013840198516845703},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.00022780895233154297},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.37779128551483154},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6218425035476685}]"
4000010,4,10,11,L,LL,204796,199.99609375,1660,203136,0.2663726806640625,272.765625,57.36499915581842,4.643470488695106,8,458.91999324654734,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.0001850128173828125},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.0003032684326171875},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.3787212371826172},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6207904815673828}]"
4000011,4,11,12,S,SL,20533,20.0517578125,1077,19456,0.0255126953125,26.125,5.516991112405669,4.624385791583278,8,44.13592889924535,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.656356394290924},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09040874242782593},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7081142067909241},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03865092992782593}]"
4000012,4,12,13,S,SL,20540,20.05859375,1084,19456,0.0255126953125,26.125,5.553118309578929,4.594300695609442,8,44.42494647663143,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6440134048461914},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1023244857788086},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7026071548461914},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.043730735778808594}]"
4000013,4,13,14,S,SL,20486,20.005859375,1030,19456,0.0255126953125,26.125,5.274828868198159,4.836686829086635,8,42.19863094558527,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.739382028579712},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.010251760482788086},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7452414035797119},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.004392385482788086}]"
4000014,4,14,15,S,SL,20528,20.046875,1072,19456,0.0255126953125,26.125,5.491195571559827,4.646109390937768,8,43.92956457247862,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6651763916015625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0818939208984375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7120513916015625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0350189208984375}]"
4000015,4,15,16,S,SL,20539,20.0576171875,1083,19456,0.0255126953125,26.125,5.5479563214121,4.598575373428022,8,44.3836505712968,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6457763314247131},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10062259435653687},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7033935189247131},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.043005406856536865}]"
4000016,4,16,17,S,SL,20555,20.0732421875,1099,19456,0.0255126953125,26.125,5.63058653205016,4.531090174580896,8,45.04469225640128,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6175838112831116},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12783855199813843},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6908259987831116},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05459636449813843}]"
4000017,4,17,18,S,SL,20545,20.0634765625,1089,19456,0.0255126953125,26.125,5.578933050409171,4.573042028283319,8,44.63146440327337,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.635200560092926},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11083215475082397},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.698677122592926},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.047355592250823975}]"
4000018,4,18,19,S,SL,20544,20.0625,1088,19456,0.0255126953125,26.125,5.573769462243643,4.577278533911631,8,44.59015569794914,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.636962890625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.109130859375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.699462890625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.046630859375}]"
4000019,4,19,20,S,SL,20483,20.0029296875,1027,19456,0.0255126953125,26.125,5.2593957036547785,4.850879597207548,8,42.07516562923823,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.744690477848053},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0051264166831970215},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.747620165348053},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0021967291831970215}]"
4000020,4,20,21,S,SL,20512,20.03125,1056,19456,0.0255126953125,26.125,5.4087036008094564,4.7169704970858115,8,43.26962880647565,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.69342041015625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.05462646484375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.72467041015625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02337646484375}]"
