request_id,runtime_request_id,npu_id,sequence,original_sequence,total_tokens_k,total_tokens,nql,hit_tokens,arrival_ms,per_layer_compute_ms,per_layer_read_GiB,per_layer_SSU0_read_GiB,per_layer_SSU1_read_GiB,per_layer_SSU2_read_GiB
208,210,10,10,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0330657958984375,0.03759765625,0.0340728759765625
218,211,10,11,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.064117431640625,0.0720062255859375,0.0733489990234375
219,212,10,12,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.068145751953125,0.0751953125,0.066131591796875
212,213,10,13,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.05975341796875,0.0577392578125
202,214,10,14,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.0135955810546875,0.011749267578125
217,215,10,15,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.067138671875,0.073516845703125,0.071502685546875
211,216,10,16,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0347442626953125,0.0334014892578125,0.033905029296875
209,217,10,17,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0283660888671875,0.038604736328125,0.0377655029296875
213,218,10,18,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0569000244140625,0.060089111328125,0.0522003173828125
216,219,10,19,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.069488525390625,0.06982421875,0.072845458984375
228,220,11,0,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0367584228515625,0.033905029296875,0.0340728759765625
237,221,11,1,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.061767578125,0.0790557861328125,0.0713348388671875
239,222,11,2,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.066131591796875,0.0736846923828125,0.0696563720703125
220,223,11,3,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0107421875,0.014434814453125,0.015106201171875
226,224,11,4,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.026519775390625,0.0283660888671875,0.0256805419921875
221,225,11,5,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.0149383544921875,0.013092041015625
232,226,11,6,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0537109375,0.061431884765625,0.054046630859375
229,227,11,7,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.03289794921875,0.037933349609375
224,228,11,8,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0281982421875,0.025848388671875,0.029205322265625
231,229,11,9,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0310516357421875,0.0335693359375,0.0374298095703125
222,230,11,10,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.01141357421875,0.0147705078125,0.01141357421875
233,231,11,11,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.0619354248046875,0.0555572509765625
236,232,11,12,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0684814453125,0.07183837890625,0.07183837890625
235,233,11,13,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.054718017578125,0.0552215576171875,0.0565643310546875
238,234,11,14,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.066131591796875,0.065460205078125,0.077880859375
227,235,11,15,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.027191162109375,0.028533935546875,0.02484130859375
230,236,11,16,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0335693359375,0.0323944091796875,0.0360870361328125
234,237,11,17,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0532073974609375,0.0575714111328125,0.05572509765625
223,238,11,18,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0139312744140625,0.0120849609375,0.0115814208984375
225,239,11,19,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.023834228515625,0.029541015625,0.029876708984375
253,240,12,0,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05303955078125,0.0558929443359375,0.0602569580078125
247,241,12,1,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.024505615234375,0.0281982421875,0.027862548828125
240,242,12,2,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.012420654296875,0.013427734375,0.014434814453125
252,243,12,3,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0579071044921875,0.053375244140625,0.0579071044921875
254,244,12,4,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0538787841796875,0.0545501708984375,0.058074951171875
257,245,12,5,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0696563720703125,0.074188232421875,0.0683135986328125
250,246,12,6,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.033233642578125,0.0337371826171875,0.0350799560546875
259,247,12,7,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0709991455078125,0.0673065185546875,0.0711669921875
251,248,12,8,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.0354156494140625,0.0340728759765625
242,249,12,9,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.0125885009765625,0.01275634765625
249,250,12,10,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0323944091796875,0.037261962890625,0.0350799560546875
244,251,12,11,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0260162353515625,0.0287017822265625,0.028533935546875
248,252,12,12,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0320587158203125,0.0394439697265625,0.033233642578125
245,253,12,13,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0270233154296875,0.027862548828125,0.0283660888671875
255,254,12,14,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0548858642578125,0.0575714111328125,0.054046630859375
246,255,12,15,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0255126953125,0.0283660888671875,0.0266876220703125
258,256,12,16,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0649566650390625,0.06915283203125,0.0753631591796875
243,257,12,17,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0107421875,0.0139312744140625,0.0129241943359375
256,258,12,18,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.065460205078125,0.0740203857421875,0.0726776123046875
241,259,12,19,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.0152740478515625,0.013092041015625
269,260,13,0,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03558349609375,0.0367584228515625,0.0323944091796875
272,261,13,1,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0532073974609375,0.0579071044921875,0.058074951171875
274,262,13,2,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0515289306640625,0.0577392578125,0.0572357177734375
276,263,13,3,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0730133056640625,0.068817138671875,0.0703277587890625
278,264,13,4,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0649566650390625,0.074188232421875,0.0703277587890625
277,265,13,5,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0684814453125,0.072509765625,0.0711669921875
279,266,13,6,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06378173828125,0.0726776123046875,0.0730133056640625
267,267,13,7,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0255126953125,0.02618408203125,0.02886962890625
275,268,13,8,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0491790771484375,0.0629425048828125,0.05438232421875
262,269,13,9,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0125885009765625,0.0122528076171875,0.01275634765625
271,270,13,10,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.034912109375,0.034576416015625
261,271,13,11,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.012420654296875,0.015106201171875,0.01275634765625
273,272,13,12,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0592498779296875,0.056060791015625,0.0538787841796875
266,273,13,13,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0228271484375,0.0287017822265625,0.0290374755859375
260,274,13,14,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.015106201171875,0.0132598876953125
265,275,13,15,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0273590087890625,0.0310516357421875,0.02484130859375
270,276,13,16,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0323944091796875,0.038604736328125,0.0310516357421875
263,277,13,17,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0120849609375,0.0122528076171875,0.0132598876953125
268,278,13,18,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03021240234375,0.0367584228515625,0.0377655029296875
264,279,13,19,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0255126953125,0.0307159423828125,0.0270233154296875
284,280,14,0,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.029205322265625,0.0250091552734375,0.0290374755859375
281,281,14,1,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0135955810546875,0.0156097412109375,0.011077880859375
291,282,14,2,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0293731689453125,0.035919189453125,0.0367584228515625
296,283,14,3,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.066802978515625,0.0736846923828125,0.0716705322265625
299,284,14,4,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.061431884765625,0.0738525390625,0.074188232421875
280,285,14,5,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013763427734375,0.0142669677734375,0.0122528076171875
286,286,14,6,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0216522216796875,0.0334014892578125,0.0255126953125
294,287,14,7,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0501861572265625,0.0562286376953125,0.060089111328125
290,288,14,8,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0330657958984375,0.0303802490234375,0.038604736328125
282,289,14,9,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0125885009765625,0.0125885009765625,0.012420654296875
288,290,14,10,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.0374298095703125,0.0357513427734375
287,291,14,11,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02618408203125,0.0263519287109375,0.0280303955078125
292,292,14,12,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0542144775390625,0.0602569580078125,0.054718017578125
283,293,14,13,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0135955810546875,0.013763427734375,0.0102386474609375
297,294,14,14,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.06646728515625,0.0736846923828125,0.0720062255859375
295,295,14,15,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.050689697265625,0.0562286376953125,0.0595855712890625
289,296,14,16,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0293731689453125,0.039947509765625,0.0354156494140625
298,297,14,17,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0693206787109375,0.070831298828125,0.0693206787109375
293,298,14,18,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0550537109375,0.058074951171875,0.056060791015625
285,299,14,19,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.026519775390625,0.0280303955078125,0.0287017822265625
306,300,15,0,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.023834228515625,0.0260162353515625,0.0307159423828125
308,301,15,1,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0334014892578125,0.035247802734375,0.0360870361328125
312,302,15,2,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0491790771484375,0.0626068115234375,0.057403564453125
309,303,15,3,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0310516357421875,0.0397796630859375,0.033905029296875
318,304,15,4,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0652923583984375,0.0738525390625,0.0703277587890625
302,305,15,5,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0112457275390625,0.015106201171875,0.0112457275390625
317,306,15,6,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.070159912109375,0.0693206787109375,0.0726776123046875
319,307,15,7,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06915283203125,0.071502685546875,0.068817138671875
303,308,15,8,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.011749267578125,0.0122528076171875,0.0135955810546875
313,309,15,9,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0548858642578125,0.05706787109375,0.0572357177734375
315,310,15,10,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.052032470703125,0.056732177734375,0.0577392578125
310,311,15,11,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0334014892578125,0.0347442626953125,0.033905029296875
316,312,15,12,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0676422119140625,0.069488525390625,0.0750274658203125
301,313,15,13,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.014434814453125,0.013092041015625,0.01275634765625
311,314,15,14,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.035919189453125,0.0335693359375
305,315,15,15,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.025848388671875,0.029876708984375,0.02752685546875
314,316,15,16,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0511932373046875,0.05975341796875,0.0555572509765625
300,317,15,17,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0107421875,0.0147705078125,0.0147705078125
307,318,15,18,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.029541015625,0.0255126953125,0.0255126953125
304,319,15,19,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0255126953125,0.0300445556640625,0.0276947021484375
334,320,16,0,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.051361083984375,0.059417724609375,0.05572509765625
331,321,16,1,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.03558349609375,0.0337371826171875,0.0327301025390625
332,322,16,2,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05035400390625,0.05975341796875,0.05908203125
335,323,16,3,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0538787841796875,0.05841064453125,0.0542144775390625
330,324,16,4,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0330657958984375,0.034576416015625,0.0344085693359375
336,325,16,5,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.061431884765625,0.0738525390625,0.076873779296875
321,326,16,6,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.012420654296875,0.01275634765625,0.015106201171875
337,327,16,7,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.072845458984375,0.0740203857421875,0.0652923583984375
327,328,16,8,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0250091552734375,0.0253448486328125,0.03021240234375
324,329,16,9,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0273590087890625,0.0293731689453125,0.026519775390625
323,330,16,10,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0129241943359375,0.012420654296875,0.0122528076171875
338,331,16,11,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0679779052734375,0.0756988525390625,0.0657958984375
325,332,16,12,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0246734619140625,0.0287017822265625,0.029876708984375
328,333,16,13,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033233642578125,0.0389404296875,0.032562255859375
326,334,16,14,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0255126953125,0.029205322265625,0.025848388671875
333,335,16,15,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0525360107421875,0.054046630859375,0.0626068115234375
339,336,16,16,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0602569580078125,0.0770416259765625,0.072174072265625
320,337,16,17,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.01409912109375,0.0139312744140625
322,338,16,18,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0109100341796875,0.0156097412109375,0.011077880859375
329,339,16,19,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.034576416015625,0.035919189453125,0.03424072265625
351,340,17,0,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0340728759765625,0.0387725830078125,0.029205322265625
355,341,17,1,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0572357177734375,0.0582427978515625,0.051025390625
349,342,17,2,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.0362548828125,0.03692626953125
348,343,17,3,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0330657958984375,0.034576416015625,0.0370941162109375
347,344,17,4,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0260162353515625,0.0297088623046875,0.02484130859375
356,345,17,5,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.06243896484375,0.0777130126953125,0.0720062255859375
354,346,17,6,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0511932373046875,0.056060791015625,0.0592498779296875
340,347,17,7,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0147705078125,0.0132598876953125,0.0122528076171875
344,348,17,8,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.029205322265625,0.0300445556640625,0.0240020751953125
353,349,17,9,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0532073974609375,0.0622711181640625,0.0537109375
341,350,17,10,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0139312744140625,0.014434814453125,0.0119171142578125
359,351,17,11,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0629425048828125,0.0716705322265625,0.074859619140625
350,352,17,12,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.033905029296875,0.0330657958984375,0.0350799560546875
342,353,17,13,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.01275634765625,0.010406494140625,0.014434814453125
343,354,17,14,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0115814208984375,0.013092041015625,0.0129241943359375
357,355,17,15,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0709991455078125,0.0703277587890625,0.070831298828125
346,356,17,16,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0260162353515625,0.0260162353515625,0.028533935546875
345,357,17,17,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.028533935546875,0.030548095703125,0.024169921875
358,358,17,18,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.07720947265625,0.06982421875,0.06243896484375
352,359,17,19,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0537109375,0.0619354248046875,0.0535430908203125
365,360,18,0,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0280303955078125,0.029205322265625,0.0260162353515625
363,361,18,1,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0107421875,0.0146026611328125,0.0122528076171875
362,362,18,2,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0119171142578125,0.0099029541015625,0.015777587890625
367,363,18,3,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.021820068359375,0.0317230224609375,0.0270233154296875
368,364,18,4,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03289794921875,0.033905029296875,0.037933349609375
370,365,18,5,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.035247802734375,0.0313873291015625,0.0354156494140625
376,366,18,6,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0703277587890625,0.0716705322265625,0.070159912109375
361,367,18,7,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0147705078125,0.0139312744140625,0.0115814208984375
377,368,18,8,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0669708251953125,0.0703277587890625,0.074859619140625
371,369,18,9,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.033905029296875,0.037261962890625,0.0308837890625
374,370,18,10,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.049346923828125,0.0626068115234375,0.0545501708984375
364,371,18,11,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02349853515625,0.02886962890625,0.0308837890625
379,372,18,12,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06243896484375,0.0750274658203125,0.0720062255859375
373,373,18,13,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0511932373046875,0.0605926513671875,0.057403564453125
378,374,18,14,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0657958984375,0.0750274658203125,0.0686492919921875
375,375,18,15,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0532073974609375,0.0612640380859375,0.052032470703125
369,376,18,16,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.034576416015625,0.04095458984375,0.029205322265625
366,377,18,17,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0236663818359375,0.029876708984375,0.0270233154296875
360,378,18,18,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.012420654296875,0.013763427734375,0.01409912109375
372,379,18,19,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0501861572265625,0.0577392578125,0.0612640380859375
395,380,19,0,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0468292236328125,0.0605926513671875,0.05908203125
391,381,19,1,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0323944091796875,0.0335693359375,0.0360870361328125
397,382,19,2,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.068145751953125,0.0733489990234375,0.0706634521484375
398,383,19,3,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0642852783203125,0.0770416259765625,0.068145751953125
396,384,19,4,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0656280517578125,0.0709991455078125,0.075531005859375
383,385,19,5,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.011749267578125,0.0125885009765625,0.0132598876953125
385,386,19,6,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02685546875,0.028533935546875,0.027862548828125
382,387,19,7,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0125885009765625,0.011077880859375,0.0139312744140625
388,388,19,8,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0303802490234375,0.03826904296875,0.0360870361328125
389,389,19,9,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0337371826171875,0.0360870361328125,0.034912109375
390,390,19,10,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0347442626953125,0.0335693359375,0.0337371826171875
380,391,19,11,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0112457275390625,0.013427734375,0.0156097412109375
387,392,19,12,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0250091552734375,0.0255126953125,0.0300445556640625
394,393,19,13,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0538787841796875,0.054046630859375,0.0585784912109375
392,394,19,14,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0511932373046875,0.0605926513671875,0.057403564453125
384,395,19,15,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0228271484375,0.031890869140625,0.028533935546875
381,396,19,16,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.011077880859375,0.01544189453125,0.013763427734375
393,397,19,17,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0548858642578125,0.05303955078125,0.0612640380859375
399,398,19,18,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0676422119140625,0.0689849853515625,0.072845458984375
386,399,19,19,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0255126953125,0.0273590087890625,0.0276947021484375
417,400,20,0,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.067474365234375,0.0770416259765625,0.0676422119140625
410,401,20,1,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.029205322265625,0.0387725830078125,0.0340728759765625
407,402,20,2,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0266876220703125,0.0260162353515625,0.027862548828125
400,403,20,3,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.011749267578125,0.0135955810546875,0.0149383544921875
403,404,20,4,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0132598876953125,0.0125885009765625,0.011749267578125
412,405,20,5,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054718017578125,0.05438232421875,0.060089111328125
414,406,20,6,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0478363037109375,0.054718017578125,0.0639495849609375
419,407,20,7,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0679779052734375,0.0652923583984375,0.076202392578125
416,408,20,8,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.068145751953125,0.072509765625,0.071502685546875
411,409,20,9,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0308837890625,0.0354156494140625,0.0357513427734375
413,410,20,10,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.056396484375,0.06109619140625
405,411,20,11,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0266876220703125,0.0266876220703125,0.029876708984375
418,412,20,12,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0642852783203125,0.071502685546875,0.0736846923828125
404,413,20,13,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0253448486328125,0.0283660888671875,0.029541015625
401,414,20,14,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0109100341796875,0.01544189453125,0.0139312744140625
402,415,20,15,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0120849609375,0.0122528076171875,0.0132598876953125
406,416,20,16,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0236663818359375,0.029541015625,0.0273590087890625
409,417,20,17,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0357513427734375,0.035247802734375,0.0337371826171875
408,418,20,18,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.03826904296875,0.034912109375
415,419,20,19,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0528717041015625,0.05841064453125,0.0552215576171875
429,420,21,0,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.034912109375,0.037933349609375,0.031890869140625
428,421,21,1,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0310516357421875,0.0374298095703125,0.0362548828125
