order,policy,window,dimension,value,seed_count,seeds,complete_seed_set,seed_interpretation,mean_active_U_percent,min_active_U_percent,max_active_U_percent,mean_compute_ms,min_compute_ms,max_compute_ms,mean_active_ms,min_active_ms,max_active_ms,mean_cohort_count,min_cohort_count,max_cohort_count,mean_admission_latency_mean_ms,min_admission_latency_mean_ms,max_admission_latency_mean_ms,mean_admission_latency_p50_ms,min_admission_latency_p50_ms,max_admission_latency_p50_ms,mean_admission_latency_p95_ms,min_admission_latency_p95_ms,max_admission_latency_p95_ms,mean_admission_latency_minimum_ms,min_admission_latency_minimum_ms,max_admission_latency_minimum_ms,mean_admission_latency_maximum_ms,min_admission_latency_maximum_ms,max_admission_latency_maximum_ms,mean_admission_normalized_mean,min_admission_normalized_mean,max_admission_normalized_mean,mean_admission_normalized_p50,min_admission_normalized_p50,max_admission_normalized_p50,mean_admission_normalized_p95,min_admission_normalized_p95,max_admission_normalized_p95,mean_admission_normalized_minimum,min_admission_normalized_minimum,max_admission_normalized_minimum,mean_admission_normalized_maximum,min_admission_normalized_maximum,max_admission_normalized_maximum,mean_admission_slo1_count,min_admission_slo1_count,max_admission_slo1_count,mean_admission_slo1_passed,min_admission_slo1_passed,max_admission_slo1_passed,mean_admission_slo1_percent,min_admission_slo1_percent,max_admission_slo1_percent,mean_admission_slo1p5_count,min_admission_slo1p5_count,max_admission_slo1p5_count,mean_admission_slo1p5_passed,min_admission_slo1p5_passed,max_admission_slo1p5_passed,mean_admission_slo1p5_percent,min_admission_slo1p5_percent,max_admission_slo1p5_percent,mean_arrival_latency_mean_ms,min_arrival_latency_mean_ms,max_arrival_latency_mean_ms,mean_arrival_latency_p50_ms,min_arrival_latency_p50_ms,max_arrival_latency_p50_ms,mean_arrival_latency_p95_ms,min_arrival_latency_p95_ms,max_arrival_latency_p95_ms,mean_arrival_latency_minimum_ms,min_arrival_latency_minimum_ms,max_arrival_latency_minimum_ms,mean_arrival_latency_maximum_ms,min_arrival_latency_maximum_ms,max_arrival_latency_maximum_ms,mean_arrival_normalized_mean,min_arrival_normalized_mean,max_arrival_normalized_mean,mean_arrival_normalized_p50,min_arrival_normalized_p50,max_arrival_normalized_p50,mean_arrival_normalized_p95,min_arrival_normalized_p95,max_arrival_normalized_p95,mean_arrival_normalized_minimum,min_arrival_normalized_minimum,max_arrival_normalized_minimum,mean_arrival_normalized_maximum,min_arrival_normalized_maximum,max_arrival_normalized_maximum,mean_arrival_slo1_count,min_arrival_slo1_count,max_arrival_slo1_count,mean_arrival_slo1_passed,min_arrival_slo1_passed,max_arrival_slo1_passed,mean_arrival_slo1_percent,min_arrival_slo1_percent,max_arrival_slo1_percent,mean_arrival_slo1p5_count,min_arrival_slo1p5_count,max_arrival_slo1p5_count,mean_arrival_slo1p5_passed,min_arrival_slo1p5_passed,max_arrival_slo1p5_passed,mean_arrival_slo1p5_percent,min_arrival_slo1p5_percent,max_arrival_slo1p5_percent
random,asu_baseline,long_2_6s,length,64,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,17521.800949417226,17304.349029415862,17682.200469514377,17521.800949417226,17304.349029415862,17682.200469514377,58.333333333333336,57,60,299.0417350178302,294.0404442998562,304.1396690347025,267.4152154534434,200.8521433374117,400.5413596855069,400.54135968551054,400.54135968551054,400.54135968551054,200.85214333740805,200.85214333740805,200.85214333740805,400.54135968551054,400.54135968551054,400.54135968551054,1.000000000000001,1.0000000000000004,1.0000000000000018,0.9999999999999991,0.9999999999999952,1.000000000000001,1.0000000000000133,1.0000000000000133,1.0000000000000133,0.999999999999992,0.999999999999992,0.999999999999992,1.0000000000000133,1.0000000000000133,1.0000000000000133,58.333333333333336,57,60,58.333333333333336,57,60,100.0,100.0,100.0,58.333333333333336,57,60,58.333333333333336,57,60,100.0,100.0,100.0,4496.089492189425,4435.469869453621,4573.574557779473,4551.0303203449885,4533.802819191191,4584.469750240475,6024.3256941830405,5862.40858711185,6105.841943593225,2447.182978795479,2401.904981644711,2472.49208149559,6249.865745373798,6160.756489569094,6378.967807656303,16.906015918043952,16.572187988455156,17.23229105751694,14.873652090317327,14.661697556860258,15.277722930721023,29.33084839333847,28.725254022585457,30.1732089252502,6.33308858793717,5.996646597321674,6.843075804517805,30.290666084314864,30.150938244244035,30.39968527164829,58.333333333333336,57,60,0.0,0,0,0.0,0.0,0.0,58.333333333333336,57,60,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,length,80,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,21176.64256089,20343.39367178268,22441.00905272128,21176.64256089,20343.39367178268,22441.00905272128,57.0,54,62,369.96340570484836,367.32715235317374,372.94840700074633,486.44082678401537,486.44082678401537,486.44082678401537,486.440826784019,486.440826784019,486.440826784019,243.80186035081715,243.80186035081715,243.80186035081715,486.440826784019,486.440826784019,486.440826784019,0.9999999999999994,0.9999999999999992,0.9999999999999996,0.9999999999999994,0.9999999999999994,0.9999999999999994,1.0000000000000069,1.0000000000000069,1.0000000000000069,0.9999999999999943,0.9999999999999943,0.9999999999999943,1.0000000000000069,1.0000000000000069,1.0000000000000069,57.0,54,62,57.0,54,62,100.0,100.0,100.0,57.0,54,62,57.0,54,62,100.0,100.0,100.0,4404.0727839259125,4321.386983512478,4468.66485438419,4513.204350367533,4382.817518077336,4680.5316448733,6122.425709480532,6087.410635118949,6191.440385791587,2359.7752999926524,2317.3112596455453,2421.970136983795,6351.095564833093,6189.568995313071,6475.165517851617,13.212933318667055,12.850167432586014,13.596917110330198,11.734078264639768,11.401947169918104,12.028605539434757,24.25112319140752,23.619757662913052,24.664826962541458,5.591216568122089,5.250282109187982,5.881461996313081,25.439110059050904,25.387702072521492,25.534250165831175,57.0,54,62,0.0,0,0,0.0,0.0,0.0,57.0,54,62,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,128:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,12794.219973272231,11897.98952848871,13491.966914106935,12794.219973272231,11897.98952848871,13491.966914106935,34.666666666666664,33,36,372.65086947459895,372.65086947459884,372.6508694745992,372.6508694745985,372.65086947459713,372.65086947460077,372.65086947460077,372.65086947460077,372.65086947460077,372.65086947459713,372.65086947459713,372.65086947459713,372.65086947460077,372.65086947460077,372.65086947460077,1.000000000000001,1.0000000000000009,1.0000000000000018,1.0,0.9999999999999963,1.000000000000006,1.000000000000006,1.000000000000006,1.000000000000006,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.000000000000006,1.000000000000006,1.000000000000006,34.666666666666664,33,36,34.666666666666664,33,36,100.0,100.0,100.0,34.666666666666664,33,36,34.666666666666664,33,36,100.0,100.0,100.0,4335.573446360063,4253.832373134998,4389.809210085261,4261.010655419002,4032.588344211902,4658.874716287956,6177.850076484421,6091.199596142548,6338.1861605083595,2407.182924542514,2373.385786902703,2473.774215911002,6360.255625216581,6359.086303431436,6361.587188708749,11.634411191560615,11.415060909779946,11.779951610671043,11.434323664470751,10.821357668901886,12.501982681152782,16.578117971909172,16.345593409537855,17.00837614962387,6.4596197720842765,6.368925933941725,6.638315964212786,17.06759904836375,17.064461200364647,17.071172268235866,34.666666666666664,33,36,0.0,0,0,0.0,0.0,0.0,34.666666666666664,33,36,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,128:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,99.99999999999999,100.0,22440.221349422416,21207.420153214207,23886.065886775134,22440.221349422416,21207.420153214207,23886.065886775134,31.333333333333332,30,33,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188331,744.138601618833,744.1386016188333,744.1386016188335,744.1386016188335,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.0000000000000007,1.0000000000000004,1.0000000000000007,1.000000000000001,1.000000000000001,1.000000000000001,31.333333333333332,30,33,31.333333333333332,30,33,100.0,100.0,100.0,31.333333333333332,30,33,31.333333333333332,30,33,100.0,100.0,100.0,4892.068540381107,4740.315897655796,5133.7812730487885,4826.136018609361,4358.60514399651,5374.135522749505,6599.627438795559,6595.343425280267,6607.351936260713,2817.7216421657527,2772.872564059604,2840.756723516191,6655.484611924471,6621.549550921472,6722.489775599505,6.574136229109308,6.370205614039506,6.898958422369878,6.485533754209722,5.857249085741022,7.221955037755558,8.86881479396235,8.863057783768319,8.879195249227472,3.7865548649619227,3.726285073812018,3.8175102290571683,8.943877655917634,8.898274510308502,9.033921585273358,31.333333333333332,30,33,0.0,0,0,0.0,0.0,0.0,31.333333333333332,30,33,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,160:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.00000000000001,14163.821455256955,12189.167204194215,15617.739372583832,14163.821455256955,12189.167204194215,15617.739372583832,29.666666666666668,25,32,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.5501817142649,458.55018171426497,458.5501817142649,458.55018171426514,458.5501817142649,458.5501817142649,458.5501817142649,458.55018171426497,458.5501817142649,458.55018171426514,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999979,0.9999999999999978,0.9999999999999982,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999979,0.9999999999999978,0.9999999999999982,29.666666666666668,25,32,29.666666666666668,25,32,100.0,100.0,100.0,29.666666666666668,25,32,29.666666666666668,25,32,100.0,100.0,100.0,4143.6933548956595,3959.0779257450486,4379.560403439587,4014.4899146887233,3496.325441752996,4449.655275078894,6119.959357289669,5979.746823641997,6289.889501297946,2518.194398085518,2475.5553659455854,2585.0293382323734,6245.518917827968,6090.371728105821,6346.6394688481305,9.036510114126829,8.633903297005013,9.550885765799567,8.75474500889033,7.6247389733489275,9.703747708580313,13.346324134930052,13.040550548441669,13.716905481933344,5.491644095901084,5.398657474501157,5.637396824418161,13.62014271694195,13.281799835597674,13.840665039367229,29.666666666666668,25,32,0.0,0,0,0.0,0.0,0.0,29.666666666666668,25,32,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,160:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,30339.461786878197,27413.791560225556,35387.98495223098,30339.461786878197,27413.791560225556,35387.98495223098,32.333333333333336,28,38,915.9373744307087,915.9373744307087,915.9373744307088,915.9373744307086,915.9373744307086,915.9373744307086,915.937374430709,915.937374430709,915.937374430709,915.9373744307086,915.9373744307086,915.9373744307086,915.9373744307092,915.937374430709,915.9373744307093,0.9999999999999981,0.9999999999999981,0.9999999999999981,0.9999999999999979,0.999999999999998,0.999999999999998,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999979,0.999999999999998,0.999999999999998,0.9999999999999987,0.9999999999999986,0.9999999999999988,32.333333333333336,28,38,32.333333333333336,28,38,100.0,100.0,100.0,32.333333333333336,28,38,32.333333333333336,28,38,100.0,100.0,100.0,4826.5017683558,4441.605222356647,5057.048254416071,4758.191560667154,4246.347384382312,5064.051505060043,6651.165127773597,6505.419696891104,6885.966000636612,2952.6850341803874,2944.228878277254,2968.7538164212256,6883.712811429116,6860.634548542331,6895.684198072706,5.269466999701429,4.849245533972528,5.5211725119953945,5.194887438264597,4.636067380721937,5.528818504875994,7.261593765520865,7.102472154206468,7.51794412245324,3.2236756754418856,3.2144434329991207,3.2412192135585887,7.5154841407226165,7.490287807948086,7.528554233698165,32.333333333333336,28,38,0.0,0,0,0.0,0.0,0.0,32.333333333333336,28,38,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,32:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,3413.1964221272433,3011.637973660111,3772.4916469727204,3413.1964221272433,3011.637973660111,3772.4916469727204,30.0,27,32,114.95282097699965,114.95282097699965,114.95282097699966,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097699965,114.95282097700003,114.95282097699987,114.9528209770001,0.999999999999997,0.999999999999997,0.9999999999999971,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,0.9999999999999969,1.0000000000000002,0.9999999999999989,1.0000000000000009,30.0,27,32,30.0,27,32,100.0,100.0,100.0,30.0,27,32,30.0,27,32,100.0,100.0,100.0,4213.809166705109,4144.094403667839,4319.083000383098,4527.690686639698,4432.497699301674,4594.232476791117,5707.017176299767,5644.103601035219,5809.33157921049,2219.614933716765,2127.6229014870405,2273.2095022979133,6042.437161534889,5910.140303116375,6109.0933769502,36.65685740368405,36.05039326957447,37.572657753629805,39.38738212910501,38.559277289841695,39.96624387069492,49.64660395277849,49.09930485450638,50.53665956029764,19.308920954283238,18.50866193107814,19.77515195345003,52.56449654892655,51.413616933323354,53.14435370118076,30.0,27,32,0.0,0,0,0.0,0.0,0.0,30.0,27,32,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,32:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,6150.635502735732,5622.699493795051,6981.688000510734,6150.635502735732,5622.699493795051,6981.688000510734,27.666666666666668,26,31,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0000000000000047,27.666666666666668,26,31,27.666666666666668,26,31,100.0,100.0,100.0,27.666666666666668,26,31,27.666666666666668,26,31,100.0,100.0,100.0,4229.265374503452,4087.190671730801,4355.431565829968,4170.8096354863865,3754.0961451679905,4584.343860849804,6041.858139865885,6007.977803778157,6108.955817656575,2378.589142328338,2356.365637454088,2409.822627081857,6122.495239674355,6091.151323078897,6174.975385254591,18.489178931184682,17.8680676107661,19.04074263786647,18.233626601752515,16.411870432942724,20.04148390316642,26.413333364764437,26.26521790245481,26.706665861234868,10.398534109826372,10.30137909075966,10.535078269891057,26.765856470984897,26.628829533438896,26.99528515801344,27.666666666666668,26,31,0.0,0,0,0.0,0.0,0.0,27.666666666666668,26,31,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,64:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,99.99999999999999,100.0,6071.89243589926,5704.888328542749,6604.479116543726,6071.89243589926,5704.888328542749,6604.479116543726,29.666666666666668,28,32,200.85214333741024,200.85214333741007,200.85214333741038,200.8521433374117,200.8521433374117,200.8521433374117,200.8521433374117,200.8521433374117,200.8521433374117,200.85214333740805,200.85214333740805,200.85214333740805,200.8521433374117,200.8521433374117,200.8521433374117,1.0000000000000062,1.0000000000000053,1.0000000000000067,1.0000000000000133,1.0000000000000133,1.0000000000000133,1.0000000000000133,1.0000000000000133,1.0000000000000133,0.9999999999999952,0.9999999999999952,0.9999999999999952,1.0000000000000133,1.0000000000000133,1.0000000000000133,29.666666666666668,28,32,29.666666666666668,28,32,100.0,100.0,100.0,29.666666666666668,28,32,29.666666666666668,28,32,100.0,100.0,100.0,4503.142347428257,4354.019273402389,4585.7849828928265,4524.815540813306,4491.055687269369,4585.314414137584,5942.359938393868,5862.40858711185,6076.58194093589,2493.6611916821835,2472.49208149559,2505.4500467022376,6083.9452061524025,6055.8805699902705,6105.841943593225,22.420185677896825,21.677733685361407,22.83164574046503,22.52809188703615,22.360008773841663,22.82930287895794,29.585743222124204,29.187682489719126,30.25400595664999,12.415407424819525,12.310010938454768,12.474101620580484,30.290666084314864,30.150938244244035,30.39968527164829,29.666666666666668,28,32,0.0,0,0,0.0,0.0,0.0,29.666666666666668,28,32,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,64:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,99.99999999999999,100.00000000000001,11449.908513517963,11077.72135297065,11873.965020778684,11449.908513517963,11077.72135297065,11873.965020778684,28.666666666666668,28,30,400.54135968550844,400.54135968550827,400.5413596855086,400.5413596855072,400.5413596855069,400.5413596855078,400.54135968551054,400.54135968551054,400.54135968551054,400.5413596855069,400.5413596855069,400.5413596855069,400.54135968551054,400.54135968551054,400.54135968551054,0.9999999999999959,0.9999999999999954,0.9999999999999963,0.9999999999999928,0.999999999999992,0.9999999999999943,1.000000000000001,1.000000000000001,1.000000000000001,0.999999999999992,0.999999999999992,0.999999999999992,1.000000000000001,1.000000000000001,1.000000000000001,28.666666666666668,28,30,28.666666666666668,28,30,100.0,100.0,100.0,28.666666666666668,28,30,28.666666666666668,28,30,100.0,100.0,100.0,4485.972927938433,4375.911207444466,4562.178161007009,4504.6948825935715,4318.409388725066,4661.872439864456,6196.374599103529,6119.359915569495,6310.681662801882,2536.6639140211414,2401.904981644711,2740.9348871725774,6249.865745373798,6160.756489569094,6378.967807656303,11.19977455377055,10.924992142834553,11.390030144674846,11.246516180327761,10.781431890368868,11.638928982327274,15.469999412716549,15.277722930721023,15.755380836967225,6.33308858793717,5.996646597321674,6.843075804517805,15.603546535820811,15.38107448980122,15.925865465341275,28.666666666666668,28,30,0.0,0,0,0.0,0.0,0.0,28.666666666666668,28,30,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,80:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,6353.6359485807725,6023.0438180360725,6746.5395997769465,6353.6359485807725,6023.0438180360725,6746.5395997769465,27.333333333333332,26,29,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,243.80186035081715,0.9999999999999943,0.9999999999999943,0.9999999999999944,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999943,27.333333333333332,26,29,27.333333333333332,26,29,100.0,100.0,100.0,27.333333333333332,26,29,27.333333333333332,26,29,100.0,100.0,100.0,4233.01246127177,4144.82055901562,4391.267499257683,4217.290135704482,3983.0762472175556,4672.234195355231,6100.066969314532,6087.410635118949,6124.364165293587,2359.7752999926524,2317.3112596455453,2421.970136983795,6202.102358065832,6189.568995313071,6225.297693092837,17.362510914316566,17.000774945078078,18.011624246586436,17.29802278635616,16.33734968833343,19.164062934680327,25.02059237996315,24.9686800025212,25.12025198036199,9.679070112906667,9.504895722744083,9.934174142472507,25.439110059050904,25.387702072521492,25.534250165831175,27.333333333333332,26,29,0.0,0,0,0.0,0.0,0.0,27.333333333333332,26,29,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,long_2_6s,profile,80:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,14823.006612309227,14320.349853746608,15694.469452944333,14823.006612309227,14320.349853746608,15694.469452944333,29.666666666666668,28,33,486.44082678401764,486.44082678401753,486.4408267840178,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.44082678401537,486.44082678401537,486.44082678401537,486.440826784019,486.440826784019,486.440826784019,1.000000000000004,1.0000000000000038,1.0000000000000044,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,0.9999999999999994,0.9999999999999994,0.9999999999999994,1.0000000000000069,1.0000000000000069,1.0000000000000069,29.666666666666668,28,33,29.666666666666668,28,33,100.0,100.0,100.0,29.666666666666668,28,33,29.666666666666668,28,33,100.0,100.0,100.0,4560.905874728251,4476.551417161232,4662.868188767339,4658.167625087898,4615.764262030767,4680.5316448733,6142.381058364587,6034.209755339541,6296.96427020791,2719.7960101257954,2553.9515700427273,2860.9832361853023,6318.224095239119,6090.954586531148,6475.165517851617,9.376075410613788,9.202663861002078,9.585684284756175,9.576021108023008,9.488850458023355,9.621995908150819,12.627190647161413,12.404817653224628,12.944974853033505,5.591216568122089,5.250282109187982,5.881461996313081,12.988679706451677,12.521470754829528,13.311311800575185,29.666666666666668,28,33,0.0,0,0,0.0,0.0,0.0,29.666666666666668,28,33,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,warm_2_4s,category,LL,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,42937.97057160238,42310.72399849324,44013.912246927386,42937.97057160238,42310.72399849324,44013.912246927386,66.0,65,67,617.6779477937886,581.8893586629341,661.2251548605138,553.7463216824544,458.5501817142649,744.1386016188335,915.937374430709,915.937374430709,915.937374430709,372.65086947459713,372.65086947459713,372.65086947459713,915.9373744307092,915.937374430709,915.9373744307093,0.9999999999999982,0.999999999999998,0.9999999999999983,0.9999999999999979,0.9999999999999978,0.999999999999998,1.000000000000001,1.000000000000001,1.000000000000001,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.000000000000001,1.000000000000001,1.000000000000001,66.0,65,67,66.0,65,67,100.0,100.0,100.0,66.0,65,67,66.0,65,67,100.0,100.0,100.0,3535.6265169409567,3489.61385042624,3568.047980374594,3549.3783308981147,3496.325441752996,3638.938845520014,4422.595409904986,4355.601124882756,4483.752769827789,2407.182924542514,2373.385786902703,2473.774215911002,4857.8939614585415,4815.5762288970445,4879.531140776399,6.377636905771806,6.106275679071525,6.729789929083592,5.750171496837005,5.339746051667498,6.238041718063034,10.570069231459987,10.426707390684848,10.649855074694559,3.2236756754418856,3.2144434329991207,3.2412192135585887,11.004217684276753,10.821357668901886,11.208973256414197,66.0,65,67,0.0,0,0,0.0,0.0,0.0,66.0,65,67,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,warm_2_4s,category,SL,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,99.99999999999999,100.00000000000001,21062.02942839762,19986.087753072617,21689.27600150676,21062.02942839762,19986.087753072617,21689.27600150676,79.0,75,82,282.1278537115968,272.2426352877295,290.5451062010023,238.78215222289387,228.74273596704734,243.80186035081715,486.44082678401537,486.44082678401537,486.44082678401537,114.95282097699965,114.95282097699965,114.95282097699965,486.4408267840181,486.44082678401764,486.44082678401855,0.9999999999999987,0.9999999999999982,0.9999999999999989,0.9999999999999978,0.9999999999999969,0.9999999999999994,1.0000000000000047,1.0000000000000047,1.0000000000000047,0.9999999999999943,0.9999999999999943,0.9999999999999943,1.0000000000000053,1.0000000000000047,1.000000000000006,79.0,75,82,79.0,75,82,100.0,100.0,100.0,79.0,75,82,79.0,75,82,100.0,100.0,100.0,3323.5858919313864,3258.2593720194864,3401.454294077123,3336.2691218176697,3241.8156729030798,3460.321291225095,4277.465923538883,4151.86576469857,4383.307628222524,2219.614933716765,2127.6229014870405,2273.2095022979133,4465.979001475746,4457.606429322919,4476.2638881519615,14.243767547322278,13.895376206965393,14.71295759079563,12.598018102396926,12.462109715423319,12.73487040693,30.5087645410609,29.05567694132005,32.36851686547411,5.591216568122089,5.250282109187982,5.881461996313081,35.035709365936206,33.851673457802946,35.67290208327838,79.0,75,82,0.0,0,0,0.0,0.0,0.0,79.0,75,82,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,warm_2_4s,length,128,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.00000000000001,16995.21345791016,13209.145992515803,19128.53095812835,16995.21345791016,13209.145992515803,19128.53095812835,30.0,25,34,530.8186443105055,491.5269437607528,564.3864731619449,496.48011352267577,372.65086947459713,744.138601618833,744.1386016188335,744.1386016188335,744.1386016188335,372.65086947459713,372.65086947459713,372.65086947459713,744.1386016188335,744.1386016188335,744.1386016188335,0.9999999999999986,0.9999999999999979,0.9999999999999989,0.9999999999999977,0.9999999999999963,1.0000000000000004,1.000000000000001,1.000000000000001,1.000000000000001,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.000000000000001,1.000000000000001,1.000000000000001,30.0,25,34,30.0,25,34,100.0,100.0,100.0,30.0,25,34,30.0,25,34,100.0,100.0,100.0,3445.03379483127,3319.6963476129004,3555.1294307325693,3466.026221634342,3324.8067848350483,3614.466542377677,4218.357868339147,4125.457335821638,4304.820209721502,2407.182924542514,2373.385786902703,2473.774215911002,4264.219763546572,4128.390407356274,4358.60514399651,7.1609773335241895,6.774456283672831,7.436668450754634,6.722894258960655,5.786104537407676,7.286002300352139,10.83696766738929,10.706598020268157,10.979630643357583,3.7865548649619227,3.726285073812018,3.8175102290571683,11.004217684276753,10.821357668901886,11.208973256414197,30.0,25,34,0.0,0,0,0.0,0.0,0.0,30.0,25,34,0.0,0,0,0.0,0.0,0.0
random,asu_baseline,warm_2_4s,length,160,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,25942.757113692216,23360.74451125816,29101.578005977437,25942.757113692216,23360.74451125816,29101.578005977437,36.0,32,40,682.1616981534153,630.0703789829314,767.2865367978645,611.0125792864128,458.5501817142649,915.9373744307086,915.937374430709,915.937374430709,915.937374430709,458.5501817142649,458.5501817142649,458.5501817142649,915.9373744307092,915.937374430709,915.9373744307093,0.9999999999999979,0.999999999999998,0.999999999999998,0.9999999999999979,0.9999999999999978,0.999999999999998,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999987,0.9999999999999986,0.9999999999999988,36.0,32,40,36.0,32,40,100.0,100.0,100.0,36.0,32,40,36.0,32,40,100.0,100.0,100.0,3593.6938722657264,3514.8773385544305,3723.267750850652,3619.2326528853405,3496.325441752996,3755.4730133521734,4561.783462286829,4427.227935077657,4629.996921130672,2518.194398085518,2475.5553659455854,2585.0293382323734,4857.8939614585415,4815.5762288970445,4879.531140776399,5.771415175074019,5.274780196769583,6.153896508455734,5.331510738173024,4.669514725428873,5.692735824238357,9.265613684384428,9.252901919399735,9.290112969019042,3.2236756754418856,3.2144434329991207,3.2412192135585887,9.672017062865208,9.65483847051744,9.703747708580313,36.0,32,40,0.0,0,0,0.0,0.0,0.0,36.0,32,40,0.0,0,0,0.0,0.0,0.0
